G: deBoer et al. chronology (ky)
H: deBoer et al. SL (m; relative to present)

t deBoer 	SL de Boer
3837.60	4.712
3837.70	4.725
3837.80	4.737
3837.90	4.749
3838.00	4.759
3838.10	4.769
3838.20	4.777
3838.30	4.785
3838.40	4.792
3838.50	4.8
3838.60	4.811
3838.70	4.825
3838.80	4.843
3838.90	4.865
3839.00	4.878
3839.10	4.891
3839.20	4.903
3839.30	4.913
3839.40	4.923
3839.50	4.932
3839.60	4.94
3839.70	4.948
3839.80	4.955
3839.90	4.96
3840.00	4.957
3840.10	4.954
3840.20	4.951
3840.30	4.949
3840.40	4.946
3840.50	4.943
3840.60	4.94
3840.70	4.937
3840.80	4.934
3840.90	4.931
3841.00	4.929
3841.10	4.926
3841.20	4.923
3841.30	4.921
3841.40	4.919
3841.50	4.918
3841.60	4.917
3841.70	4.917
3841.80	4.917
3841.90	4.919
3842.00	4.921
3842.10	4.925
3842.20	4.931
3842.30	4.94
3842.40	4.952
3842.50	4.97
3842.60	4.995
3842.70	5.02
3842.80	5.044
3842.90	5.066
3843.00	5.081
3843.10	5.093
3843.20	5.11
3843.30	5.136
3843.40	5.163
3843.50	5.186
3843.60	5.207
3843.70	5.225
3843.80	5.243
3843.90	5.269
3844.00	5.297
3844.10	5.319
3844.20	5.339
3844.30	5.361
3844.40	5.385
3844.50	5.413
3844.60	5.437
3844.70	5.457
3844.80	5.477
3844.90	5.499
3845.00	5.527
3845.10	5.552
3845.20	5.572
3845.30	5.593
3845.40	5.616
3845.50	5.644
3845.60	5.668
3845.70	5.688
3845.80	5.712
3845.90	5.738
3846.00	5.764
3846.10	5.787
3846.20	5.805
3846.30	5.832
3846.40	5.858
3846.50	5.884
3846.60	5.906
3846.70	5.931
3846.80	5.956
3846.90	5.982
3847.00	6.005
3847.10	6.027
3847.20	6.052
3847.30	6.076
3847.40	6.099
3847.50	6.118
3847.60	6.146
3847.70	6.169
3847.80	6.191
3847.90	6.209
3848.00	6.235
3848.10	6.257
3848.20	6.278
3848.30	6.296
3848.40	6.32
3848.50	6.341
3848.60	6.36
3848.70	6.377
3848.80	6.4
3848.90	6.42
3849.00	6.438
3849.10	6.455
3849.20	6.477
3849.30	6.494
3849.40	6.509
3849.50	6.526
3849.60	6.546
3849.70	6.561
3849.80	6.573
3849.90	6.59
3850.00	6.608
3850.10	6.622
3850.20	6.633
3850.30	6.649
3850.40	6.665
3850.50	6.677
3850.60	6.689
3850.70	6.703
3850.80	6.714
3850.90	6.723
3851.00	6.734
3851.10	6.745
3851.20	6.754
3851.30	6.763
3851.40	6.772
3851.50	6.781
3851.60	6.787
3851.70	6.794
3851.80	6.801
3851.90	6.807
3852.00	6.813
3852.10	6.818
3852.20	6.823
3852.30	6.827
3852.40	6.831
3852.50	6.834
3852.60	6.837
3852.70	6.84
3852.80	6.841
3852.90	6.842
3853.00	6.843
3853.10	6.844
3853.20	6.844
3853.30	6.843
3853.40	6.843
3853.50	6.842
3853.60	6.84
3853.70	6.838
3853.80	6.836
3853.90	6.834
3854.00	6.831
3854.10	6.828
3854.20	6.825
3854.30	6.822
3854.40	6.819
3854.50	6.816
3854.60	6.812
3854.70	6.809
3854.80	6.806
3854.90	6.802
3855.00	6.799
3855.10	6.796
3855.20	6.793
3855.30	6.79
3855.40	6.787
3855.50	6.784
3855.60	6.781
3855.70	6.778
3855.80	6.776
3855.90	6.773
3856.00	6.771
3856.10	6.768
3856.20	6.766
3856.30	6.764
3856.40	6.761
3856.50	6.759
3856.60	6.756
3856.70	6.754
3856.80	6.751
3856.90	6.749
3857.00	6.746
3857.10	6.744
3857.20	6.741
3857.30	6.738
3857.40	6.736
3857.50	6.733
3857.60	6.73
3857.70	6.727
3857.80	6.725
3857.90	6.722
3858.00	6.72
3858.10	6.717
3858.20	6.715
3858.30	6.713
3858.40	6.711
3858.50	6.709
3858.60	6.707
3858.70	6.705
3858.80	6.703
3858.90	6.702
3859.00	6.7
3859.10	6.699
3859.20	6.698
3859.30	6.697
3859.40	6.696
3859.50	6.696
3859.60	6.695
3859.70	6.695
3859.80	6.694
3859.90	6.694
3860.00	6.694
3860.10	6.694
3860.20	6.693
3860.30	6.693
3860.40	6.693
3860.50	6.694
3860.60	6.694
3860.70	6.694
3860.80	6.694
3860.90	6.695
3861.00	6.695
3861.10	6.696
3861.20	6.697
3861.30	6.697
3861.40	6.698
3861.50	6.699
3861.60	6.701
3861.70	6.702
3861.80	6.704
3861.90	6.705
3862.00	6.707
3862.10	6.709
3862.20	6.712
3862.30	6.714
3862.40	6.717
3862.50	6.72
3862.60	6.723
3862.70	6.726
3862.80	6.727
3862.90	6.728
3863.00	6.729
3863.10	6.731
3863.20	6.732
3863.30	6.733
3863.40	6.734
3863.50	6.732
3863.60	6.731
3863.70	6.728
3863.80	6.726
3863.90	6.723
3864.00	6.719
3864.10	6.714
3864.20	6.709
3864.30	6.705
3864.40	6.696
3864.50	6.691
3864.60	6.682
3864.70	6.675
3864.80	6.669
3864.90	6.657
3865.00	6.65
3865.10	6.641
3865.20	6.629
3865.30	6.622
3865.40	6.611
3865.50	6.598
3865.60	6.59
3865.70	6.579
3865.80	6.564
3865.90	6.555
3866.00	6.545
3866.10	6.528
3866.20	6.517
3866.30	6.509
3866.40	6.491
3866.50	6.476
3866.60	6.467
3866.70	6.451
3866.80	6.435
3866.90	6.422
3867.00	6.411
3867.10	6.392
3867.20	6.376
3867.30	6.365
3867.40	6.349
3867.50	6.331
3867.60	6.315
3867.70	6.305
3867.80	6.286
3867.90	6.269
3868.00	6.253
3868.10	6.243
3868.20	6.222
3868.30	6.204
3868.40	6.189
3868.50	6.177
3868.60	6.158
3868.70	6.139
3868.80	6.123
3868.90	6.109
3869.00	6.093
3869.10	6.073
3869.20	6.056
3869.30	6.04
3869.40	6.029
3869.50	6.006
3869.60	5.988
3869.70	5.972
3869.80	5.957
3869.90	5.941
3870.00	5.92
3870.10	5.902
3870.20	5.887
3870.30	5.872
3870.40	5.853
3870.50	5.832
3870.60	5.815
3870.70	5.8
3870.80	5.784
3870.90	5.763
3871.00	5.742
3871.10	5.725
3871.20	5.709
3871.30	5.693
3871.40	5.67
3871.50	5.647
3871.60	5.63
3871.70	5.613
3871.80	5.597
3871.90	5.57
3872.00	5.548
3872.10	5.529
3872.20	5.512
3872.30	5.494
3872.40	5.466
3872.50	5.441
3872.60	5.421
3872.70	5.404
3872.80	5.385
3872.90	5.351
3873.00	5.324
3873.10	5.304
3873.20	5.284
3873.30	5.264
3873.40	5.225
3873.50	5.198
3873.60	5.175
3873.70	5.155
3873.80	5.131
3873.90	5.087
3874.00	5.058
3874.10	5.034
3874.20	5.011
3874.30	4.974
3874.40	4.93
3874.50	4.899
3874.60	4.872
3874.70	4.837
3874.80	4.787
3874.90	4.744
3875.00	4.714
3875.10	4.669
3875.20	4.616
3875.30	4.57
3875.40	4.533
3875.50	4.473
3875.60	4.419
3875.70	4.368
3875.80	4.312
3875.90	4.25
3876.00	4.195
3876.10	4.133
3876.20	4.067
3876.30	4.008
3876.40	3.943
3876.50	3.873
3876.60	3.812
3876.70	3.752
3876.80	3.678
3876.90	3.615
3877.00	3.556
3877.10	3.488
3877.20	3.421
3877.30	3.362
3877.40	3.32
3877.50	3.249
3877.60	3.186
3877.70	3.143
3877.80	3.105
3877.90	3.067
3878.00	3.001
3878.10	2.963
3878.20	2.93
3878.30	2.9
3878.40	2.873
3878.50	2.847
3878.60	2.839
3878.70	2.83
3878.80	2.82
3878.90	2.809
3879.00	2.798
3879.10	2.785
3879.20	2.769
3879.30	2.768
3879.40	2.77
3879.50	2.771
3879.60	2.773
3879.70	2.774
3879.80	2.776
3879.90	2.778
3880.00	2.78
3880.10	2.782
3880.20	2.784
3880.30	2.787
3880.40	2.79
3880.50	2.794
3880.60	2.799
3880.70	2.805
3880.80	2.813
3880.90	2.823
3881.00	2.835
3881.10	2.851
3881.20	2.871
3881.30	2.896
3881.40	2.928
3881.50	2.967
3881.60	2.99
3881.70	3.011
3881.80	3.031
3881.90	3.048
3882.00	3.064
3882.10	3.08
3882.20	3.102
3882.30	3.131
3882.40	3.166
3882.50	3.205
3882.60	3.244
3882.70	3.262
3882.80	3.279
3882.90	3.296
3883.00	3.321
3883.10	3.354
3883.20	3.39
3883.30	3.428
3883.40	3.464
3883.50	3.481
3883.60	3.5
3883.70	3.527
3883.80	3.562
3883.90	3.598
3884.00	3.634
3884.10	3.666
3884.20	3.685
3884.30	3.711
3884.40	3.746
3884.50	3.781
3884.60	3.815
3884.70	3.845
3884.80	3.865
3884.90	3.895
3885.00	3.931
3885.10	3.964
3885.20	3.994
3885.30	4.018
3885.40	4.041
3885.50	4.074
3885.60	4.107
3885.70	4.137
3885.80	4.165
3885.90	4.183
3886.00	4.21
3886.10	4.244
3886.20	4.274
3886.30	4.301
3886.40	4.321
3886.50	4.34
3886.60	4.368
3886.70	4.401
3886.80	4.429
3886.90	4.455
3887.00	4.467
3887.10	4.483
3887.20	4.508
3887.30	4.539
3887.40	4.566
3887.50	4.591
3887.60	4.602
3887.70	4.613
3887.80	4.629
3887.90	4.652
3888.00	4.681
3888.10	4.707
3888.20	4.73
3888.30	4.74
3888.40	4.748
3888.50	4.76
3888.60	4.777
3888.70	4.8
3888.80	4.828
3888.90	4.852
3889.00	4.874
3889.10	4.894
3889.20	4.902
3889.30	4.913
3889.40	4.928
3889.50	4.947
3889.60	4.969
3889.70	4.995
3889.80	5.008
3889.90	5.017
3890.00	5.025
3890.10	5.031
3890.20	5.036
3890.30	5.04
3890.40	5.043
3890.50	5.041
3890.60	5.04
3890.70	5.039
3890.80	5.038
3890.90	5.038
3891.00	5.039
3891.10	5.042
3891.20	5.046
3891.30	5.053
3891.40	5.051
3891.50	5.05
3891.60	5.049
3891.70	5.048
3891.80	5.048
3891.90	5.048
3892.00	5.048
3892.10	5.049
3892.20	5.05
3892.30	5.051
3892.40	5.052
3892.50	5.052
3892.60	5.052
3892.70	5.052
3892.80	5.05
3892.90	5.048
3893.00	5.046
3893.10	5.044
3893.20	5.042
3893.30	5.04
3893.40	5.038
3893.50	5.035
3893.60	5.032
3893.70	5.03
3893.80	5.026
3893.90	5.023
3894.00	5.019
3894.10	5.015
3894.20	5.011
3894.30	5.007
3894.40	5.003
3894.50	4.998
3894.60	4.994
3894.70	4.989
3894.80	4.984
3894.90	4.979
3895.00	4.974
3895.10	4.968
3895.20	4.962
3895.30	4.957
3895.40	4.95
3895.50	4.944
3895.60	4.936
3895.70	4.929
3895.80	4.92
3895.90	4.912
3896.00	4.903
3896.10	4.893
3896.20	4.885
3896.30	4.883
3896.40	4.881
3896.50	4.879
3896.60	4.877
3896.70	4.875
3896.80	4.874
3896.90	4.872
3897.00	4.87
3897.10	4.869
3897.20	4.867
3897.30	4.865
3897.40	4.864
3897.50	4.862
3897.60	4.861
3897.70	4.859
3897.80	4.858
3897.90	4.856
3898.00	4.855
3898.10	4.854
3898.20	4.853
3898.30	4.852
3898.40	4.851
3898.50	4.851
3898.60	4.85
3898.70	4.85
3898.80	4.851
3898.90	4.851
3899.00	4.853
3899.10	4.855
3899.20	4.857
3899.30	4.861
3899.40	4.866
3899.50	4.872
3899.60	4.88
3899.70	4.89
3899.80	4.904
3899.90	4.922
3900.00	4.944
3900.10	4.96
3900.20	4.976
3900.30	4.988
3900.40	5
3900.50	5.011
3900.60	5.02
3900.70	5.024
3900.80	5.029
3900.90	5.035
3901.00	5.043
3901.10	5.053
3901.20	5.066
3901.30	5.083
3901.40	5.106
3901.50	5.134
3901.60	5.151
3901.70	5.164
3901.80	5.176
3901.90	5.187
3902.00	5.197
3902.10	5.206
3902.20	5.218
3902.30	5.235
3902.40	5.256
3902.50	5.283
3902.60	5.31
3902.70	5.324
3902.80	5.335
3902.90	5.345
3903.00	5.355
3903.10	5.366
3903.20	5.381
3903.30	5.401
3903.40	5.427
3903.50	5.454
3903.60	5.476
3903.70	5.486
3903.80	5.496
3903.90	5.506
3904.00	5.519
3904.10	5.536
3904.20	5.558
3904.30	5.585
3904.40	5.609
3904.50	5.628
3904.60	5.637
3904.70	5.647
3904.80	5.66
3904.90	5.678
3905.00	5.701
3905.10	5.726
3905.20	5.749
3905.30	5.767
3905.40	5.777
3905.50	5.789
3905.60	5.804
3905.70	5.825
3905.80	5.849
3905.90	5.871
3906.00	5.89
3906.10	5.905
3906.20	5.918
3906.30	5.934
3906.40	5.954
3906.50	5.976
3906.60	5.997
3906.70	6.015
3906.80	6.031
3906.90	6.045
3907.00	6.063
3907.10	6.084
3907.20	6.103
3907.30	6.12
3907.40	6.133
3907.50	6.146
3907.60	6.16
3907.70	6.178
3907.80	6.196
3907.90	6.214
3908.00	6.228
3908.10	6.24
3908.20	6.254
3908.30	6.269
3908.40	6.283
3908.50	6.298
3908.60	6.313
3908.70	6.326
3908.80	6.333
3908.90	6.336
3909.00	6.336
3909.10	6.336
3909.20	6.336
3909.30	6.335
3909.40	6.335
3909.50	6.335
3909.60	6.335
3909.70	6.334
3909.80	6.334
3909.90	6.334
3910.00	6.334
3910.10	6.334
3910.20	6.334
3910.30	6.334
3910.40	6.335
3910.50	6.335
3910.60	6.335
3910.70	6.336
3910.80	6.336
3910.90	6.337
3911.00	6.337
3911.10	6.338
3911.20	6.339
3911.30	6.339
3911.40	6.34
3911.50	6.341
3911.60	6.342
3911.70	6.342
3911.80	6.343
3911.90	6.344
3912.00	6.344
3912.10	6.345
3912.20	6.345
3912.30	6.345
3912.40	6.346
3912.50	6.345
3912.60	6.345
3912.70	6.344
3912.80	6.343
3912.90	6.341
3913.00	6.339
3913.10	6.332
3913.20	6.322
3913.30	6.312
3913.40	6.304
3913.50	6.296
3913.60	6.289
3913.70	6.283
3913.80	6.276
3913.90	6.269
3914.00	6.26
3914.10	6.24
3914.20	6.226
3914.30	6.216
3914.40	6.206
3914.50	6.196
3914.60	6.185
3914.70	6.17
3914.80	6.146
3914.90	6.126
3915.00	6.108
3915.10	6.096
3915.20	6.075
3915.30	6.048
3915.40	6.026
3915.50	6.004
3915.60	5.976
3915.70	5.946
3915.80	5.921
3915.90	5.897
3916.00	5.855
3916.10	5.824
3916.20	5.797
3916.30	5.753
3916.40	5.715
3916.50	5.685
3916.60	5.636
3916.70	5.592
3916.80	5.56
3916.90	5.504
3917.00	5.458
3917.10	5.415
3917.20	5.36
3917.30	5.314
3917.40	5.26
3917.50	5.206
3917.60	5.161
3917.70	5.098
3917.80	5.044
3917.90	4.99
3918.00	4.928
3918.10	4.875
3918.20	4.812
3918.30	4.752
3918.40	4.698
3918.50	4.629
3918.60	4.571
3918.70	4.517
3918.80	4.445
3918.90	4.387
3919.00	4.329
3919.10	4.257
3919.20	4.199
3919.30	4.143
3919.40	4.07
3919.50	4.012
3919.60	3.961
3919.70	3.891
3919.80	3.832
3919.90	3.783
3920.00	3.735
3920.10	3.67
3920.20	3.618
3920.30	3.585
3920.40	3.552
3920.50	3.498
3920.60	3.453
3920.70	3.425
3920.80	3.4
3920.90	3.379
3921.00	3.358
3921.10	3.346
3921.20	3.34
3921.30	3.336
3921.40	3.33
3921.50	3.326
3921.60	3.32
3921.70	3.311
3921.80	3.315
3921.90	3.32
3922.00	3.325
3922.10	3.331
3922.20	3.336
3922.30	3.343
3922.40	3.35
3922.50	3.358
3922.60	3.366
3922.70	3.376
3922.80	3.387
3922.90	3.4
3923.00	3.413
3923.10	3.429
3923.20	3.446
3923.30	3.467
3923.40	3.49
3923.50	3.519
3923.60	3.554
3923.70	3.594
3923.80	3.623
3923.90	3.654
3924.00	3.684
3924.10	3.713
3924.20	3.741
3924.30	3.769
3924.40	3.795
3924.50	3.824
3924.60	3.86
3924.70	3.904
3924.80	3.953
3924.90	3.999
3925.00	4.042
3925.10	4.08
3925.20	4.116
3925.30	4.162
3925.40	4.212
3925.50	4.257
3925.60	4.298
3925.70	4.341
3925.80	4.387
3925.90	4.436
3926.00	4.481
3926.10	4.52
3926.20	4.568
3926.30	4.615
3926.40	4.662
3926.50	4.702
3926.60	4.747
3926.70	4.792
3926.80	4.837
3926.90	4.877
3927.00	4.921
3927.10	4.965
3927.20	5.008
3927.30	5.046
3927.40	5.092
3927.50	5.134
3927.60	5.173
3927.70	5.202
3927.80	5.245
3927.90	5.285
3928.00	5.322
3928.10	5.349
3928.20	5.391
3928.30	5.428
3928.40	5.462
3928.50	5.489
3928.60	5.53
3928.70	5.564
3928.80	5.595
3928.90	5.628
3929.00	5.661
3929.10	5.69
3929.20	5.71
3929.30	5.742
3929.40	5.771
3929.50	5.797
3929.60	5.819
3929.70	5.853
3929.80	5.877
3929.90	5.894
3930.00	5.92
3930.10	5.944
3930.20	5.964
3930.30	5.981
3930.40	6.009
3930.50	6.028
3930.60	6.041
3930.70	6.062
3930.80	6.081
3930.90	6.097
3931.00	6.108
3931.10	6.129
3931.20	6.145
3931.30	6.158
3931.40	6.172
3931.50	6.189
3931.60	6.201
3931.70	6.209
3931.80	6.223
3931.90	6.236
3932.00	6.246
3932.10	6.252
3932.20	6.265
3932.30	6.276
3932.40	6.285
3932.50	6.289
3932.60	6.3
3932.70	6.311
3932.80	6.319
3932.90	6.323
3933.00	6.332
3933.10	6.343
3933.20	6.352
3933.30	6.361
3933.40	6.369
3933.50	6.383
3933.60	6.394
3933.70	6.405
3933.80	6.413
3933.90	6.425
3934.00	6.443
3934.10	6.46
3934.20	6.479
3934.30	6.498
3934.40	6.517
3934.50	6.54
3934.60	6.57
3934.70	6.602
3934.80	6.638
3934.90	6.681
3935.00	6.731
3935.10	6.793
3935.20	6.867
3935.30	6.948
3935.40	6.992
3935.50	7.043
3935.60	7.108
3935.70	7.186
3935.80	7.243
3935.90	7.29
3936.00	7.353
3936.10	7.429
3936.20	7.485
3936.30	7.527
3936.40	7.581
3936.50	7.65
3936.60	7.725
3936.70	7.774
3936.80	7.828
3936.90	7.896
3937.00	7.97
3937.10	8.016
3937.20	8.073
3937.30	8.143
3937.40	8.194
3937.50	8.237
3937.60	8.289
3937.70	8.355
3937.80	8.402
3937.90	8.441
3938.00	8.482
3938.10	8.531
3938.20	8.571
3938.30	8.603
3938.40	8.636
3938.50	8.671
3938.60	8.714
3938.70	8.746
3938.80	8.774
3938.90	8.8
3939.00	8.824
3939.10	8.859
3939.20	8.883
3939.30	8.904
3939.40	8.914
3939.50	8.925
3939.60	8.946
3939.70	8.958
3939.80	8.971
3939.90	8.974
3940.00	8.972
3940.10	8.979
3940.20	8.974
3940.30	8.987
3940.40	8.988
3940.50	8.979
3940.60	8.977
3940.70	8.934
3940.80	8.898
3940.90	8.86
3941.00	8.82
3941.10	8.786
3941.20	8.742
3941.30	8.703
3941.40	8.669
3941.50	8.624
3941.60	8.587
3941.70	8.56
3941.80	8.516
3941.90	8.483
3942.00	8.461
3942.10	8.44
3942.20	8.411
3942.30	8.386
3942.40	8.367
3942.50	8.352
3942.60	8.34
3942.70	8.335
3942.80	8.33
3942.90	8.324
3943.00	8.318
3943.10	8.31
3943.20	8.302
3943.30	8.291
3943.40	8.278
3943.50	8.262
3943.60	8.241
3943.70	8.214
3943.80	8.177
3943.90	8.121
3944.00	7.936
3944.10	7.875
3944.20	7.748
3944.30	7.554
3944.40	7.303
3944.50	7.02
3944.60	6.676
3944.70	6.242
3944.80	5.761
3944.90	5.304
3945.00	5.034
3945.10	4.904
3945.20	4.9
3945.30	4.9
3945.40	4.904
3945.50	4.91
3945.60	4.915
3945.70	4.921
3945.80	4.928
3945.90	4.935
3946.00	4.943
3946.10	4.951
3946.20	4.961
3946.30	4.972
3946.40	4.984
3946.50	4.998
3946.60	5.014
3946.70	5.034
3946.80	5.059
3946.90	5.088
3947.00	5.11
3947.10	5.13
3947.20	5.147
3947.30	5.161
3947.40	5.175
3947.50	5.188
3947.60	5.202
3947.70	5.219
3947.80	5.241
3947.90	5.267
3948.00	5.298
3948.10	5.329
3948.20	5.355
3948.30	5.377
3948.40	5.399
3948.50	5.426
3948.60	5.455
3948.70	5.484
3948.80	5.509
3948.90	5.536
3949.00	5.563
3949.10	5.59
3949.20	5.615
3949.30	5.632
3949.40	5.658
3949.50	5.683
3949.60	5.708
3949.70	5.73
3949.80	5.748
3949.90	5.77
3950.00	5.792
3950.10	5.815
3950.20	5.834
3950.30	5.852
3950.40	5.872
3950.50	5.892
3950.60	5.912
3950.70	5.93
3950.80	5.943
3950.90	5.96
3951.00	5.978
3951.10	5.995
3951.20	6.013
3951.30	6.029
3951.40	6.039
3951.50	6.044
3951.60	6.046
3951.70	6.048
3951.80	6.05
3951.90	6.052
3952.00	6.055
3952.10	6.057
3952.20	6.06
3952.30	6.063
3952.40	6.066
3952.50	6.069
3952.60	6.072
3952.70	6.076
3952.80	6.079
3952.90	6.082
3953.00	6.086
3953.10	6.089
3953.20	6.092
3953.30	6.096
3953.40	6.1
3953.50	6.103
3953.60	6.107
3953.70	6.11
3953.80	6.114
3953.90	6.117
3954.00	6.12
3954.10	6.124
3954.20	6.127
3954.30	6.13
3954.40	6.132
3954.50	6.135
3954.60	6.137
3954.70	6.138
3954.80	6.138
3954.90	6.136
3955.00	6.127
3955.10	6.12
3955.20	6.114
3955.30	6.107
3955.40	6.101
3955.50	6.095
3955.60	6.089
3955.70	6.075
3955.80	6.056
3955.90	6.039
3956.00	6.028
3956.10	6.019
3956.20	5.999
3956.30	5.975
3956.40	5.956
3956.50	5.937
3956.60	5.911
3956.70	5.884
3956.80	5.862
3956.90	5.831
3957.00	5.796
3957.10	5.769
3957.20	5.733
3957.30	5.691
3957.40	5.661
3957.50	5.613
3957.60	5.57
3957.70	5.529
3957.80	5.476
3957.90	5.432
3958.00	5.372
3958.10	5.32
3958.20	5.256
3958.30	5.199
3958.40	5.125
3958.50	5.063
3958.60	4.982
3958.70	4.915
3958.80	4.827
3958.90	4.755
3959.00	4.657
3959.10	4.577
3959.20	4.472
3959.30	4.378
3959.40	4.273
3959.50	4.166
3959.60	4.063
3959.70	3.943
3959.80	3.837
3959.90	3.7
3960.00	3.569
3960.10	3.441
3960.20	3.307
3960.30	3.189
3960.40	3.054
3960.50	2.949
3960.60	2.821
3960.70	2.723
3960.80	2.61
3960.90	2.504
3961.00	2.417
3961.10	2.314
3961.20	2.217
3961.30	2.148
3961.40	2.094
3961.50	2.013
3961.60	1.94
3961.70	1.892
3961.80	1.851
3961.90	1.805
3962.00	1.77
3962.10	1.755
3962.20	1.741
3962.30	1.728
3962.40	1.696
3962.50	1.675
3962.60	1.662
3962.70	1.651
3962.80	1.635
3962.90	1.602
3963.00	1.579
3963.10	1.568
3963.20	1.557
3963.30	1.545
3963.40	1.516
3963.50	1.489
3963.60	1.475
3963.70	1.47
3963.80	1.466
3963.90	1.46
3964.00	1.434
3964.10	1.417
3964.20	1.411
3964.30	1.418
3964.40	1.427
3964.50	1.435
3964.60	1.421
3964.70	1.411
3964.80	1.407
3964.90	1.405
3965.00	1.408
3965.10	1.402
3965.20	1.375
3965.30	1.351
3965.40	1.334
3965.50	1.328
3965.60	1.326
3965.70	1.337
3965.80	1.333
3965.90	1.332
3966.00	1.345
3966.10	1.35
3966.20	1.355
3966.30	1.358
3966.40	1.367
3966.50	1.355
3966.60	1.331
3966.70	1.316
3966.80	1.312
3966.90	1.321
3967.00	1.336
3967.10	1.356
3967.20	1.383
3967.30	1.428
3967.40	1.454
3967.50	1.479
3967.60	1.502
3967.70	1.523
3967.80	1.544
3967.90	1.57
3968.00	1.602
3968.10	1.64
3968.20	1.682
3968.30	1.728
3968.40	1.772
3968.50	1.796
3968.60	1.819
3968.70	1.84
3968.80	1.865
3968.90	1.896
3969.00	1.933
3969.10	1.973
3969.20	2.015
3969.30	2.04
3969.40	2.064
3969.50	2.086
3969.60	2.106
3969.70	2.124
3969.80	2.14
3969.90	2.154
3970.00	2.17
3970.10	2.189
3970.20	2.211
3970.30	2.237
3970.40	2.247
3970.50	2.258
3970.60	2.268
3970.70	2.28
3970.80	2.291
3970.90	2.303
3971.00	2.315
3971.10	2.327
3971.20	2.34
3971.30	2.352
3971.40	2.364
3971.50	2.375
3971.60	2.385
3971.70	2.394
3971.80	2.401
3971.90	2.407
3972.00	2.412
3972.10	2.416
3972.20	2.419
3972.30	2.421
3972.40	2.423
3972.50	2.424
3972.60	2.426
3972.70	2.426
3972.80	2.426
3972.90	2.426
3973.00	2.425
3973.10	2.423
3973.20	2.421
3973.30	2.417
3973.40	2.412
3973.50	2.406
3973.60	2.398
3973.70	2.387
3973.80	2.373
3973.90	2.334
3974.00	2.299
3974.10	2.266
3974.20	2.236
3974.30	2.224
3974.40	2.216
3974.50	2.201
3974.60	2.183
3974.70	2.163
3974.80	2.115
3974.90	2.077
3975.00	2.04
3975.10	2.003
3975.20	1.988
3975.30	1.972
3975.40	1.952
3975.50	1.898
3975.60	1.858
3975.70	1.82
3975.80	1.781
3975.90	1.767
3976.00	1.75
3976.10	1.729
3976.20	1.664
3976.30	1.624
3976.40	1.585
3976.50	1.551
3976.60	1.536
3976.70	1.517
3976.80	1.492
3976.90	1.415
3977.00	1.376
3977.10	1.335
3977.20	1.308
3977.30	1.291
3977.40	1.268
3977.50	1.236
3977.60	1.147
3977.70	1.107
3977.80	1.07
3977.90	1.053
3978.00	1.031
3978.10	1.002
3978.20	0.906
3978.30	0.867
3978.40	0.826
3978.50	0.809
3978.60	0.789
3978.70	0.761
3978.80	0.718
3978.90	0.624
3979.00	0.583
3979.10	0.566
3979.20	0.549
3979.30	0.526
3979.40	0.496
3979.50	0.402
3979.60	0.364
3979.70	0.331
3979.80	0.321
3979.90	0.308
3980.00	0.294
3980.10	0.275
3980.20	0.251
3980.30	0.175
3980.40	0.137
3980.50	0.102
3980.60	0.098
3980.70	0.092
3980.80	0.085
3980.90	0.056
3981.00	0.026
3981.10	0
3981.20	-0.02
3981.30	-0.032
3981.40	-0.046
3981.50	-0.061
3981.60	-0.076
3981.70	-0.079
3981.80	-0.086
3981.90	-0.104
3982.00	-0.137
3982.10	-0.165
3982.20	-0.191
3982.30	-0.212
3982.40	-0.227
3982.50	-0.242
3982.60	-0.262
3982.70	-0.279
3982.80	-0.313
3982.90	-0.344
3983.00	-0.371
3983.10	-0.396
3983.20	-0.419
3983.30	-0.435
3983.40	-0.455
3983.50	-0.492
3983.60	-0.542
3983.70	-0.572
3983.80	-0.599
3983.90	-0.626
3984.00	-0.652
3984.10	-0.675
3984.20	-0.717
3984.30	-0.776
3984.40	-0.828
3984.50	-0.86
3984.60	-0.89
3984.70	-0.924
3984.80	-0.961
3984.90	-1.03
3985.00	-1.089
3985.10	-1.143
3985.20	-1.187
3985.30	-1.227
3985.40	-1.289
3985.50	-1.359
3985.60	-1.422
3985.70	-1.481
3985.80	-1.536
3985.90	-1.582
3986.00	-1.645
3986.10	-1.729
3986.20	-1.796
3986.30	-1.84
3986.40	-1.881
3986.50	-1.901
3986.60	-1.909
3986.70	-1.913
3986.80	-1.918
3986.90	-1.923
3987.00	-1.929
3987.10	-1.936
3987.20	-1.945
3987.30	-1.957
3987.40	-1.97
3987.50	-1.965
3987.60	-1.962
3987.70	-1.958
3987.80	-1.955
3987.90	-1.952
3988.00	-1.951
3988.10	-1.949
3988.20	-1.949
3988.30	-1.949
3988.40	-1.951
3988.50	-1.954
3988.60	-1.958
3988.70	-1.963
3988.80	-1.97
3988.90	-1.98
3989.00	-1.991
3989.10	-2.006
3989.20	-2.024
3989.30	-2.046
3989.40	-2.073
3989.50	-2.106
3989.60	-2.148
3989.70	-2.206
3989.80	-2.283
3989.90	-2.426
3990.00	-2.622
3990.10	-2.767
3990.20	-3.012
3990.30	-3.31
3990.40	-3.623
3990.50	-3.942
3990.60	-4.259
3990.70	-4.561
3990.80	-4.828
3990.90	-5.032
3991.00	-5.033
3991.10	-5.034
3991.20	-5.035
3991.30	-5.037
